MICROBLOC_LATITUDE,MICROBLOC_LONGITUDE,TRIP_ID
34.05,-84.14,37570
34.05,-84.13,37570
34.05,-84.12,37570
34.05,-84.11,37570
34.05,-84.1,37570
34.05,-84.09,37570
34.04,-84.09,37570
34.05,-84.08,37570
34.05,-84.07,37570
34.06,-84.07,37570
34.06,-84.06,37570
34.07,-84.06,37570
34.07,-84.05,37570
34.08,-84.05,37570
34.08,-84.04,37570
34.08,-84.03,37570
34.09,-84.03,37570
34.09,-84.02,37570
33.72,-84.18,37581
33.72,-84.19,37581
33.73,-84.19,37581
33.73,-84.2,37581
33.73,-84.21,37581
33.74,-84.21,37581
33.74,-84.22,37581
33.75,-84.22,37581
33.75,-84.23,37581
33.75,-84.24,37581
33.76,-84.24,37581
33.76,-84.25,37581
33.77,-84.25,37581
33.77,-84.26,37581
33.78,-84.26,37581
33.56,-83.47,37592
33.55,-83.47,37592
33.54,-83.47,37592
33.54,-83.46,37592
33.53,-83.46,37592
33.53,-83.45,37592
33.53,-83.44,37592
33.52,-83.44,37592
33.51,-83.44,37592
33.5,-83.44,37592
33.5,-83.43,37592
33.49,-83.43,37592
33.48,-83.43,37592
33.47,-83.43,37592
33.47,-83.42,37592
33.47,-83.41,37592
33.46,-83.41,37592
33.45,-83.41,37592
33.45,-83.4,37592
33.44,-83.4,37592
33.44,-83.39,37592
33.43,-83.39,37592
33.43,-83.38,37592
33.43,-83.37,37592
33.43,-83.36,37592
33.43,-83.35,37592
33.43,-83.34,37592
33.44,-83.34,37592
33.44,-83.33,37592
33.43,-83.33,37592
33.44,-83.32,37592
33.44,-83.31,37592
33.44,-83.3,37592
33.45,-83.3,37592
33.45,-83.29,37592
33.44,-83.29,37592
33.44,-83.28,37592
33.43,-83.28,37592
33.43,-83.27,37592
33.42,-83.27,37592
33.42,-83.26,37592
33.41,-83.26,37592
33.41,-83.25,37592
33.4,-83.25,37592
33.4,-83.24,37592
33.41,-83.24,37592
33.9,-84.49,37596
33.9,-84.48,37596
33.89,-84.48,37596
33.91,-84.49,37596
33.91,-84.5,37596
33.92,-84.5,37596
33.93,-84.5,37596
33.93,-84.51,37596
33.94,-84.51,37596
33.94,-84.52,37596
33.95,-84.52,37596
33.95,-84.51,37596
33.96,-84.51,37596
33.96,-84.5,37596
33.96,-84.49,37596
33.95,-84.49,37596
33.94,-84.49,37596
33.94,-84.48,37596
33.4,-83.24,37604
33.4,-83.25,37604
33.41,-83.25,37604
33.41,-83.26,37604
33.42,-83.26,37604
33.42,-83.27,37604
33.43,-83.27,37604
33.43,-83.28,37604
33.44,-83.28,37604
33.44,-83.29,37604
33.45,-83.29,37604
33.45,-83.3,37604
33.44,-83.3,37604
33.44,-83.31,37604
33.44,-83.32,37604
33.44,-83.33,37604
33.43,-83.33,37604
33.44,-83.34,37604
33.43,-83.34,37604
33.43,-83.35,37604
33.43,-83.36,37604
33.43,-83.37,37604
33.43,-83.38,37604
33.43,-83.39,37604
33.44,-83.39,37604
33.44,-83.4,37604
33.45,-83.4,37604
33.45,-83.41,37604
33.46,-83.41,37604
33.47,-83.41,37604
33.47,-83.42,37604
33.47,-83.43,37604
33.48,-83.43,37604
33.5,-83.44,37604
33.51,-83.44,37604
33.52,-83.44,37604
33.53,-83.44,37604
33.53,-83.45,37604
33.53,-83.46,37604
33.54,-83.46,37604
33.54,-83.47,37604
33.55,-83.47,37604
33.56,-83.47,37604
33.56,-83.48,37604
33.94,-84.51,37605
33.93,-84.51,37605
33.93,-84.5,37605
33.92,-84.5,37605
33.91,-84.5,37605
33.91,-84.49,37605
33.9,-84.49,37605
33.9,-84.48,37605
33.97,-84.51,37607
33.96,-84.51,37607
33.96,-84.5,37607
33.95,-84.51,37607
33.95,-84.52,37607
33.94,-84.51,37607
33.97,-84.21,37609
33.98,-84.21,37609
33.98,-84.2,37609
33.99,-84.2,37609
33.99,-84.19,37609
34,-84.19,37609
34.01,-84.19,37609
34.01,-84.18,37609
34.02,-84.18,37609
34.03,-84.18,37609
34.04,-84.18,37609
34.04,-84.17,37609
34.05,-84.17,37609
34.05,-84.16,37609
34.05,-84.15,37609
34.05,-84.14,37609
33.94,-84.48,37620
33.94,-84.49,37620
33.95,-84.49,37620
33.96,-84.49,37620
33.96,-84.5,37620
33.96,-84.51,37620
33.97,-84.51,37620
34.05,-84.15,37637
34.05,-84.14,37637
34.05,-84.16,37637
34.05,-84.17,37637
34.04,-84.17,37637
34.04,-84.18,37637
34.03,-84.18,37637
34.02,-84.18,37637
34.01,-84.18,37637
34.01,-84.19,37637
34,-84.19,37637
33.99,-84.19,37637
33.99,-84.2,37637
33.98,-84.2,37637
33.98,-84.21,37637
33.97,-84.21,37637
33.74,-84.35,37646
33.74,-84.34,37646
33.74,-84.36,37646
33.74,-84.37,37646
33.74,-84.38,37646
33.74,-84.39,37646
33.75,-84.38,37646
33.75,-84.37,37646
33.76,-84.38,37646
33.76,-84.39,37646
33.77,-84.39,37646
33.78,-84.39,37646
33.79,-84.39,37646
33.8,-84.39,37646
33.8,-84.38,37646
33.8,-84.37,37646
33.81,-84.37,37646
33.81,-84.36,37646
33.82,-84.36,37646
33.82,-84.35,37646
33.82,-84.34,37646
33.83,-84.34,37646
33.83,-84.33,37646
33.83,-84.32,37646
33.83,-84.31,37646
33.84,-84.31,37646
33.85,-84.31,37646
33.86,-84.31,37646
33.86,-84.3,37646
34.11,-83.99,37647
34.1,-83.99,37647
34.1,-84,37647
34.09,-84,37647
34.09,-84.01,37647
34.08,-84.01,37647
34.01,-84.34,37650
34.01,-84.33,37650
34.01,-84.32,37650
34.02,-84.33,37650
34.02,-84.32,37650
34,-84.33,37650
33.99,-84.33,37650
33.98,-84.33,37650
33.98,-84.34,37650
33.97,-84.34,37650
33.96,-84.34,37650
33.96,-84.35,37650
33.95,-84.35,37650
33.94,-84.35,37650
33.91,-84.38,37650
33.91,-84.39,37650
33.91,-84.4,37650
33.91,-84.41,37650
33.91,-84.42,37650
33.9,-84.42,37650
33.9,-84.43,37650
33.9,-84.44,37650
33.89,-84.44,37650
33.89,-84.45,37650
33.89,-84.46,37650
33.88,-84.46,37650
33.88,-84.47,37650
33.87,-84.47,37650
33.86,-84.47,37650
33.86,-84.48,37650
33.85,-84.48,37650
33.84,-84.48,37650
33.83,-84.48,37650
33.83,-84.47,37650
33.84,-84.47,37650
33.98,-84.07,37652
33.97,-84.07,37652
33.98,-84.08,37652
33.99,-84.08,37652
33.99,-84.09,37652
34,-84.09,37652
34,-84.1,37652
34.01,-84.1,37652
34.01,-84.11,37652
34.02,-84.11,37652
34.02,-84.1,37652
34.03,-84.1,37652
34.03,-84.09,37652
34.04,-84.09,37652
34.05,-84.09,37652
34.05,-84.1,37652
34.05,-84.11,37652
34.05,-84.12,37652
34.05,-84.13,37652
34.05,-84.14,37652
34.05,-84.15,37652
33.8,-84.39,37660
33.81,-84.39,37660
33.81,-84.38,37660
33.82,-84.38,37660
33.83,-84.38,37660
33.83,-84.37,37660
33.84,-84.37,37660
33.85,-84.37,37660
33.85,-84.36,37660
34.19,-84.44,37663
34.19,-84.45,37663
34.2,-84.45,37663
34.21,-84.45,37663
34.21,-84.46,37663
34.22,-84.46,37663
34.22,-84.47,37663
34.22,-84.48,37663
34.21,-84.48,37663
34.21,-84.49,37663
34.2,-84.49,37663
34.19,-84.49,37663
34.19,-84.5,37663
34.18,-84.5,37663
34.17,-84.5,37663
34.17,-84.51,37663
34.16,-84.51,37663
34.15,-84.51,37663
34.14,-84.51,37663
34.13,-84.51,37663
34.13,-84.52,37663
34.12,-84.52,37663
34.11,-84.52,37663
34.11,-84.53,37663
34.1,-84.53,37663
34.09,-84.53,37663
34.08,-84.53,37663
34.07,-84.53,37663
34.06,-84.53,37663
34.06,-84.54,37663
34.05,-84.54,37663
34.05,-84.55,37663
34.05,-84.56,37663
34.04,-84.56,37663
34.03,-84.56,37663
34.02,-84.56,37663
34.02,-84.55,37663
34.01,-84.55,37663
34,-84.55,37663
34,-84.56,37663
33.99,-84.56,37663
33.99,-84.55,37663
33.99,-84.54,37663
33.98,-84.54,37663
33.98,-84.53,37663
33.97,-84.54,37663
33.97,-84.55,37663
33.96,-84.55,37663
33.96,-84.54,37663
33.95,-84.54,37663
33.95,-84.55,37663
33.94,-84.55,37663
33.93,-84.55,37663
33.93,-84.56,37663
33.92,-84.56,37663
33.92,-84.57,37663
33.92,-84.58,37663
33.91,-84.58,37663
34.05,-84.15,37668
34.05,-84.14,37668
34.05,-84.13,37668
34.05,-84.12,37668
34.05,-84.11,37668
34.05,-84.1,37668
34.05,-84.09,37668
34.04,-84.09,37668
34.03,-84.09,37668
34.03,-84.1,37668
34.02,-84.1,37668
34.02,-84.11,37668
34.01,-84.11,37668
34.01,-84.1,37668
34,-84.1,37668
34,-84.09,37668
33.99,-84.09,37668
33.99,-84.08,37668
33.98,-84.08,37668
33.98,-84.07,37668
33.97,-84.07,37668
33.85,-84.36,37686
33.85,-84.37,37686
33.84,-84.37,37686
33.83,-84.37,37686
33.83,-84.38,37686
33.82,-84.38,37686
33.81,-84.38,37686
33.81,-84.39,37686
33.8,-84.39,37686
33.86,-84.31,37688
33.86,-84.3,37688
33.85,-84.31,37688
33.84,-84.31,37688
33.83,-84.31,37688
33.83,-84.32,37688
33.83,-84.33,37688
33.83,-84.34,37688
33.82,-84.34,37688
33.82,-84.35,37688
33.82,-84.36,37688
33.81,-84.36,37688
33.81,-84.37,37688
33.8,-84.37,37688
33.8,-84.38,37688
33.8,-84.39,37688
33.79,-84.39,37688
33.78,-84.39,37688
33.76,-84.38,37688
33.75,-84.38,37688
33.75,-84.39,37688
33.74,-84.39,37688
33.74,-84.38,37688
33.74,-84.37,37688
33.74,-84.36,37688
33.74,-84.35,37688
33.75,-84.35,37688
33.73,-84.35,37688
33.84,-84.47,37692
33.83,-84.47,37692
33.83,-84.48,37692
33.84,-84.48,37692
33.85,-84.48,37692
33.86,-84.48,37692
33.86,-84.47,37692
33.87,-84.47,37692
33.88,-84.47,37692
33.88,-84.46,37692
33.89,-84.46,37692
33.89,-84.45,37692
33.89,-84.44,37692
33.9,-84.44,37692
33.9,-84.43,37692
33.9,-84.42,37692
33.91,-84.42,37692
33.91,-84.41,37692
33.91,-84.4,37692
33.91,-84.39,37692
33.91,-84.38,37692
33.91,-84.37,37692
33.91,-84.36,37692
33.91,-84.35,37692
33.92,-84.35,37692
33.93,-84.35,37692
33.94,-84.35,37692
33.95,-84.35,37692
33.96,-84.35,37692
33.96,-84.34,37692
33.97,-84.34,37692
33.98,-84.34,37692
33.98,-84.33,37692
33.99,-84.33,37692
34,-84.33,37692
34.01,-84.33,37692
34.01,-84.32,37692
34.02,-84.32,37692
34.01,-84.34,37692
34,-84.34,37692
33.29,-83.38,37696
33.3,-83.38,37696
33.31,-83.38,37696
33.31,-83.39,37696
33.32,-83.38,37696
33.32,-83.37,37696
33.33,-83.37,37696
33.33,-83.36,37696
33.33,-83.35,37696
33.34,-83.35,37696
33.34,-83.34,37696
33.34,-83.33,37696
33.33,-83.33,37696
33.34,-83.36,37696
33.35,-83.35,37696
33.35,-83.34,37696
33.36,-83.34,37696
33.36,-83.33,37696
33.37,-83.33,37696
33.37,-83.32,37696
33.37,-83.31,37696
33.38,-83.31,37696
33.38,-83.3,37696
33.39,-83.3,37696
33.39,-83.29,37696
33.4,-83.29,37696
33.4,-83.28,37696
33.41,-83.28,37696
33.41,-83.27,37696
33.42,-83.27,37696
33.42,-83.26,37696
33.41,-83.26,37696
33.41,-83.25,37696
33.4,-83.25,37696
33.4,-83.24,37696
33.39,-83.24,37696
33.41,-83.24,37696
34.05,-84.15,37697
34.05,-84.14,37697
34.05,-84.13,37697
34.05,-84.12,37697
34.05,-84.11,37697
34.05,-84.1,37697
34.05,-84.09,37697
34.04,-84.09,37697
34.05,-84.08,37697
34.05,-84.07,37697
34.06,-84.07,37697
34.06,-84.06,37697
34.07,-84.06,37697
34.07,-84.05,37697
34.08,-84.05,37697
34.08,-84.04,37697
34.09,-84.04,37697
34.09,-84.03,37697
34.1,-84.03,37697
34.1,-84.02,37697
34.1,-84.01,37697
34.09,-84.01,37697
34.09,-84,37697
34.1,-84,37697
34.1,-83.99,37697
34.11,-83.99,37697
33.4,-83.24,37700
33.4,-83.25,37700
33.41,-83.25,37700
33.41,-83.26,37700
33.42,-83.26,37700
33.42,-83.27,37700
33.41,-83.27,37700
33.41,-83.28,37700
33.4,-83.28,37700
33.4,-83.29,37700
33.39,-83.29,37700
33.39,-83.3,37700
33.38,-83.3,37700
33.38,-83.31,37700
33.37,-83.31,37700
33.37,-83.32,37700
33.37,-83.33,37700
33.36,-83.33,37700
33.36,-83.34,37700
33.35,-83.34,37700
33.35,-83.35,37700
33.34,-83.35,37700
33.34,-83.36,37700
33.33,-83.36,37700
33.33,-83.37,37700
33.32,-83.37,37700
33.32,-83.38,37700
33.31,-83.38,37700
33.31,-83.39,37700
33.3,-83.38,37700
33.29,-83.38,37700
34.09,-84.27,37752
34.08,-84.27,37752
34.08,-84.26,37752
34.07,-84.26,37752
34.07,-84.27,37752
34.06,-84.27,37752
34.05,-84.27,37752
34.05,-84.28,37752
34.05,-84.29,37752
34.04,-84.29,37752
34.04,-84.3,37752
34.04,-84.31,37752
34.03,-84.31,37752
34.02,-84.31,37752
34.02,-84.32,37752
34.01,-84.32,37752
34.01,-84.33,37752
34,-84.33,37752
33.99,-84.33,37752
33.98,-84.33,37752
33.98,-84.34,37752
33.97,-84.34,37752
33.96,-84.34,37752
33.96,-84.35,37752
33.95,-84.35,37752
33.94,-84.35,37752
33.93,-84.35,37752
33.93,-84.34,37752
33.94,-84.34,37752
33.94,-84.33,37752
33.94,-84.32,37752
34.06,-84.16,37753
34.06,-84.15,37753
34.05,-84.15,37753
34.05,-84.14,37753
33.91,-84.37,37767
33.92,-84.37,37767
33.91,-84.36,37767
33.91,-84.35,37767
33.92,-84.35,37767
33.93,-84.35,37767
33.94,-84.35,37767
33.95,-84.35,37767
33.96,-84.35,37767
33.96,-84.34,37767
33.97,-84.34,37767
33.98,-84.34,37767
33.98,-84.33,37767
33.99,-84.33,37767
34,-84.33,37767
34.01,-84.33,37767
34.01,-84.32,37767
34.02,-84.32,37767
34.02,-84.31,37767
34.03,-84.31,37767
34.04,-84.31,37767
34.04,-84.3,37767
34.04,-84.29,37767
34.05,-84.29,37767
34.05,-84.28,37767
34.05,-84.27,37767
34.06,-84.27,37767
34.07,-84.27,37767
34.07,-84.26,37767
34.08,-84.26,37767
34.08,-84.27,37767
34.09,-84.27,37767
34.05,-84.15,37778
34.05,-84.14,37778
34.06,-84.15,37778
34.06,-84.16,37778
34.07,-84.16,37778
33.92,-84.49,37787
33.92,-84.5,37787
33.93,-84.5,37787
33.93,-84.51,37787
33.94,-84.51,37787
33.94,-84.52,37787
33.95,-84.52,37787
33.95,-84.51,37787
33.95,-84.5,37787
33.95,-84.49,37787
33.94,-84.49,37787
33.94,-84.48,37787
33.77,-84.4,37790
33.77,-84.39,37790
33.78,-84.39,37790
33.79,-84.39,37790
33.8,-84.39,37790
33.8,-84.38,37790
33.8,-84.37,37790
33.81,-84.37,37790
33.81,-84.36,37790
33.82,-84.36,37790
33.82,-84.35,37790
33.83,-84.36,37790
33.83,-84.35,37790
33.84,-84.36,37790
33.85,-84.36,37790
33.85,-84.37,37790
33.86,-84.36,37790
33.87,-84.36,37790
33.88,-84.36,37790
33.89,-84.36,37790
33.9,-84.36,37790
33.94,-84.32,37796
33.94,-84.33,37796
33.94,-84.34,37796
33.93,-84.34,37796
33.93,-84.35,37796
33.92,-84.35,37796
33.92,-84.36,37796
33.92,-84.37,37796
33.91,-84.37,37796
33.84,-84.36,37820
33.84,-84.35,37820
33.85,-84.36,37820
33.85,-84.35,37820
33.85,-84.34,37820
33.86,-84.34,37820
33.86,-84.33,37820
33.86,-84.32,37820
33.86,-84.31,37820
32.83,-85.19,37822
32.84,-85.19,37822
32.84,-85.18,37822
32.85,-85.18,37822
32.85,-85.17,37822
32.86,-85.17,37822
32.86,-85.16,37822
32.87,-85.16,37822
32.87,-85.15,37822
32.87,-85.14,37822
32.88,-85.14,37822
32.88,-85.13,37822
32.89,-85.13,37822
32.9,-85.12,37822
32.91,-85.12,37822
32.91,-85.11,37822
32.92,-85.11,37822
32.92,-85.1,37822
32.93,-85.1,37822
32.94,-85.1,37822
32.94,-85.09,37822
32.95,-85.09,37822
32.95,-85.08,37822
32.96,-85.08,37822
32.96,-85.07,37822
32.97,-85.07,37822
32.97,-85.06,37822
32.97,-85.05,37822
32.97,-85.04,37822
32.98,-85.04,37822
32.98,-85.03,37822
32.98,-85.02,37822
32.99,-85.02,37822
32.99,-85.01,37822
33,-85.01,37822
33,-85,37822
33,-84.99,37822
33.01,-84.99,37822
33.01,-84.98,37822
33.02,-84.98,37822
33.02,-84.97,37822
33.03,-84.97,37822
33.04,-84.97,37822
33.04,-84.96,37822
33.05,-84.96,37822
33.05,-84.95,37822
33.05,-84.94,37822
33.06,-84.94,37822
33.06,-84.93,37822
33.07,-84.93,37822
33.07,-84.92,37822
33.08,-84.92,37822
33.08,-84.91,37822
33.09,-84.91,37822
33.09,-84.9,37822
33.1,-84.9,37822
33.11,-84.9,37822
33.11,-84.89,37822
33.12,-84.89,37822
33.13,-84.89,37822
33.13,-84.88,37822
33.14,-84.88,37822
33.14,-84.87,37822
33.15,-84.87,37822
33.15,-84.86,37822
33.16,-84.86,37822
33.17,-84.86,37822
33.17,-84.85,37822
33.18,-84.85,37822
33.19,-84.85,37822
33.19,-84.84,37822
33.19,-84.83,37822
33.2,-84.83,37822
33.2,-84.82,37822
33.21,-84.82,37822
33.21,-84.81,37822
33.22,-84.81,37822
33.22,-84.8,37822
33.23,-84.8,37822
33.24,-84.8,37822
33.25,-84.8,37822
33.26,-84.8,37822
33.27,-84.8,37822
33.28,-84.8,37822
33.28,-84.79,37822
33.29,-84.79,37822
33.3,-84.79,37822
33.3,-84.78,37822
33.31,-84.78,37822
33.32,-84.78,37822
33.32,-84.77,37822
33.33,-84.77,37822
33.33,-84.76,37822
33.34,-84.76,37822
33.35,-84.76,37822
33.36,-84.76,37822
33.36,-84.75,37822
33.37,-84.75,37822
33.38,-84.75,37822
33.39,-84.75,37822
33.39,-84.74,37822
33.4,-84.74,37822
33.4,-84.73,37822
33.41,-84.73,37822
33.41,-84.72,37822
33.42,-84.72,37822
33.42,-84.71,37822
33.43,-84.71,37822
33.43,-84.7,37822
33.44,-84.7,37822
33.44,-84.69,37822
33.44,-84.68,37822
33.45,-84.68,37822
33.45,-84.67,37822
33.46,-84.67,37822
33.46,-84.66,37822
33.47,-84.66,37822
33.47,-84.65,37822
33.48,-84.65,37822
33.48,-84.64,37822
33.49,-84.64,37822
33.49,-84.63,37822
33.5,-84.63,37822
33.51,-84.63,37822
33.51,-84.62,37822
33.52,-84.62,37822
33.52,-84.61,37822
33.52,-84.6,37822
33.53,-84.6,37822
33.53,-84.59,37822
33.54,-84.58,37822
33.54,-84.57,37822
33.54,-84.56,37822
33.55,-84.56,37822
33.55,-84.55,37822
33.55,-84.54,37822
33.56,-84.54,37822
33.56,-84.53,37822
33.57,-84.53,37822
33.57,-84.52,37822
33.57,-84.51,37822
33.58,-84.51,37822
33.58,-84.5,37822
33.59,-84.5,37822
33.59,-84.49,37822
33.6,-84.49,37822
33.6,-84.48,37822
33.61,-84.48,37822
33.62,-84.48,37822
33.62,-84.47,37822
33.62,-84.46,37822
33.61,-84.46,37822
33.62,-84.45,37822
33.63,-84.45,37822
33.64,-84.45,37822
33.64,-84.44,37822
33.65,-84.44,37822
33.65,-84.43,37822
33.66,-84.43,37822
33.66,-84.42,37822
33.66,-84.41,37822
33.67,-84.41,37822
33.68,-84.41,37822
33.68,-84.4,37822
33.69,-84.4,37822
33.7,-84.4,37822
33.71,-84.4,37822
33.71,-84.39,37822
33.72,-84.39,37822
33.73,-84.39,37822
33.74,-84.39,37822
33.74,-84.38,37822
33.75,-84.38,37822
33.75,-84.37,37822
33.76,-84.38,37822
33.76,-84.39,37822
33.77,-84.39,37822
33.78,-84.39,37822
33.79,-84.39,37822
33.8,-84.39,37822
33.8,-84.38,37822
33.8,-84.37,37822
33.81,-84.37,37822
33.81,-84.36,37822
33.82,-84.36,37822
33.82,-84.35,37822
33.82,-84.34,37822
33.83,-84.34,37822
33.83,-84.33,37822
33.83,-84.32,37822
33.83,-84.31,37822
33.84,-84.31,37822
33.84,-84.3,37822
33.85,-84.3,37822
33.85,-84.29,37822
33.86,-84.29,37822
33.86,-84.28,37822
33.87,-84.28,37822
33.87,-84.27,37822
33.88,-84.27,37822
33.88,-84.26,37822
33.89,-84.26,37822
33.89,-84.25,37822
33.89,-84.24,37822
33.9,-84.24,37822
33.9,-84.23,37822
33.9,-84.22,37822
33.91,-84.22,37822
33.91,-84.21,37822
33.91,-84.2,37822
33.91,-84.19,37822
33.92,-84.19,37822
33.92,-84.18,37822
33.92,-84.17,37822
33.93,-84.17,37822
33.93,-84.16,37822
33.93,-84.15,37822
33.94,-84.15,37822
33.94,-84.14,37822
33.94,-84.13,37822
33.95,-84.13,37822
33.95,-84.12,37822
33.95,-84.11,37822
33.96,-84.11,37822
33.96,-84.1,37822
33.96,-84.09,37822
33.97,-84.09,37822
33.97,-84.08,37822
33.98,-84.08,37822
33.99,-84.08,37822
33.99,-84.09,37822
34,-84.09,37822
34,-84.1,37822
34.01,-84.1,37822
34.01,-84.11,37822
34.02,-84.11,37822
34.02,-84.1,37822
34.03,-84.1,37822
34.03,-84.09,37822
34.04,-84.09,37822
34.05,-84.09,37822
34.05,-84.1,37822
34.05,-84.11,37822
34.05,-84.12,37822
34.05,-84.13,37822
34.05,-84.14,37822
34.05,-84.15,37822
33.91,-84.38,37832
33.91,-84.39,37832
33.91,-84.4,37832
33.91,-84.41,37832
33.9,-84.41,37832
33.89,-84.38,37832
32.81,-83.66,37835
32.81,-83.65,37835
32.82,-83.65,37835
32.83,-83.65,37835
32.83,-83.64,37835
32.84,-83.64,37835
32.85,-83.64,37835
32.86,-83.64,37835
32.86,-83.65,37835
32.87,-83.65,37835
32.87,-83.66,37835
32.88,-83.66,37835
32.88,-83.67,37835
32.89,-83.67,37835
32.89,-83.68,37835
32.9,-83.68,37835
32.9,-83.69,37835
32.91,-83.69,37835
32.91,-83.7,37835
32.91,-83.71,37835
32.92,-83.71,37835
32.92,-83.72,37835
32.92,-83.73,37835
32.93,-83.73,37835
32.93,-83.74,37835
32.93,-83.75,37835
32.94,-83.75,37835
32.93,-83.76,37835
32.93,-83.77,37835
32.93,-83.78,37835
32.94,-83.78,37835
32.94,-83.79,37835
32.94,-83.8,37835
32.95,-83.8,37835
32.95,-83.81,37835
32.96,-83.81,37835
32.96,-83.82,37835
32.97,-83.82,37835
32.97,-83.83,37835
32.98,-83.83,37835
32.98,-83.84,37835
32.99,-83.84,37835
32.99,-83.85,37835
33,-83.85,37835
33,-83.86,37835
33,-83.87,37835
33.01,-83.87,37835
33.01,-83.88,37835
33.01,-83.89,37835
33.02,-83.89,37835
33.02,-83.9,37835
33.02,-83.91,37835
33.03,-83.91,37835
33.03,-83.92,37835
33.03,-83.93,37835
33.04,-83.93,37835
33.04,-83.94,37835
33.05,-83.94,37835
33.05,-83.95,37835
33.06,-83.96,37835
33.06,-83.97,37835
33.07,-83.97,37835
33.07,-83.98,37835
33.08,-83.98,37835
33.08,-83.99,37835
33.09,-83.99,37835
33.1,-84,37835
33.11,-84,37835
33.12,-84,37835
33.12,-84.01,37835
33.13,-84.01,37835
33.13,-84.02,37835
33.14,-84.02,37835
33.14,-84.03,37835
33.15,-84.03,37835
33.16,-84.03,37835
33.16,-84.04,37835
33.17,-84.04,37835
33.18,-84.04,37835
33.18,-84.05,37835
33.19,-84.05,37835
33.2,-84.05,37835
33.2,-84.06,37835
33.21,-84.06,37835
33.21,-84.07,37835
33.22,-84.07,37835
33.23,-84.07,37835
33.23,-84.08,37835
33.24,-84.08,37835
33.25,-84.08,37835
33.25,-84.09,37835
33.26,-84.09,37835
33.26,-84.1,37835
33.27,-84.1,37835
33.28,-84.1,37835
33.28,-84.11,37835
33.29,-84.11,37835
33.3,-84.11,37835
33.31,-84.11,37835
33.31,-84.12,37835
33.32,-84.12,37835
33.33,-84.12,37835
33.34,-84.12,37835
33.35,-84.12,37835
33.36,-84.12,37835
33.36,-84.13,37835
33.37,-84.13,37835
33.37,-84.14,37835
33.38,-84.14,37835
33.39,-84.14,37835
33.39,-84.15,37835
33.4,-84.15,37835
33.41,-84.15,37835
33.41,-84.16,37835
33.41,-84.17,37835
33.42,-84.17,37835
33.42,-84.18,37835
33.43,-84.18,37835
33.43,-84.19,37835
33.44,-84.19,37835
33.44,-84.2,37835
33.45,-84.2,37835
33.46,-84.2,37835
33.46,-84.21,37835
33.47,-84.21,37835
33.48,-84.21,37835
33.49,-84.21,37835
33.49,-84.22,37835
33.5,-84.22,37835
33.5,-84.23,37835
33.51,-84.23,37835
33.51,-84.24,37835
33.52,-84.24,37835
33.52,-84.25,37835
33.53,-84.25,37835
33.53,-84.26,37835
33.54,-84.26,37835
33.54,-84.27,37835
33.54,-84.28,37835
33.55,-84.28,37835
33.55,-84.29,37835
33.55,-84.3,37835
33.55,-84.31,37835
33.56,-84.31,37835
33.56,-84.32,37835
33.57,-84.32,37835
33.57,-84.33,37835
33.57,-84.34,37835
33.57,-84.35,37835
33.58,-84.35,37835
33.58,-84.36,37835
33.58,-84.37,37835
33.58,-84.38,37835
33.59,-84.38,37835
33.59,-84.39,37835
33.6,-84.39,37835
33.61,-84.39,37835
33.62,-84.39,37835
33.62,-84.4,37835
33.63,-84.4,37835
33.64,-84.4,37835
33.64,-84.39,37835
33.65,-84.39,37835
33.66,-84.39,37835
33.67,-84.39,37835
33.68,-84.39,37835
33.68,-84.4,37835
33.69,-84.4,37835
33.7,-84.4,37835
33.71,-84.4,37835
33.71,-84.39,37835
33.72,-84.39,37835
33.73,-84.39,37835
33.74,-84.39,37835
33.74,-84.38,37835
33.75,-84.38,37835
33.75,-84.37,37835
33.76,-84.37,37835
33.76,-84.38,37835
33.76,-84.39,37835
33.77,-84.39,37835
33.78,-84.39,37835
33.79,-84.39,37835
33.8,-84.39,37835
33.8,-84.38,37835
33.8,-84.37,37835
33.81,-84.37,37835
33.81,-84.36,37835
33.82,-84.36,37835
33.82,-84.35,37835
33.83,-84.36,37835
33.83,-84.35,37835
33.84,-84.36,37835
33.85,-84.36,37835
33.85,-84.37,37835
33.86,-84.36,37835
33.87,-84.36,37835
33.88,-84.36,37835
33.89,-84.36,37835
33.9,-84.36,37835
33.9,-84.35,37835
33.91,-84.35,37835
33.91,-84.34,37835
33.91,-84.33,37835
33.91,-84.36,37835
33.91,-84.37,37835
33.91,-84.38,37835
33.91,-84.39,37835
33.91,-84.4,37835
33.91,-84.41,37835
33.91,-84.42,37835
33.9,-84.42,37835
33.9,-84.43,37835
33.9,-84.44,37835
33.89,-84.44,37835
33.89,-84.45,37835
33.88,-84.45,37835
33.88,-84.46,37835
33.89,-84.46,37835
33.89,-84.47,37835
33.9,-84.47,37835
33.91,-84.47,37835
33.91,-84.48,37835
33.92,-84.48,37835
33.92,-84.49,37835
33.9,-84.49,37835
32.82,-83.7,37842
32.82,-83.69,37842
32.81,-83.69,37842
32.81,-83.68,37842
32.81,-83.67,37842
32.81,-83.66,37842
33.91,-84.4,37843
33.91,-84.39,37843
33.91,-84.38,37843
33.86,-84.31,37849
33.86,-84.3,37849
33.87,-84.3,37849
33.88,-84.3,37849
33.88,-84.31,37849
33.88,-84.32,37849
33.87,-84.32,37849
33.87,-84.33,37849
33.86,-84.33,37849
33.4,-83.24,37853
33.41,-83.24,37853
33.4,-83.25,37853
33.41,-83.25,37853
